YEAR,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",17-3025,Environmental Engineering Technicians,detailed,170,10.4,0.146,1.24,29.33,"61,000",3.6,19.79,22.90,29.99,35.61,38.99,"41,160","47,630","62,380","74,070","81,110",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",17-3026,Industrial Engineering Technicians,detailed,580,9.3,0.508,1.13,29.01,"60,330",2.7,19.04,21.94,27.00,34.91,44.10,"39,610","45,630","56,160","72,610","91,730",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",17-3027,Mechanical Engineering Technicians,detailed,420,17.8,0.373,1.15,26.18,"54,460",2.2,19.37,21.63,25.55,29.75,35.36,"40,290","45,000","53,150","61,870","73,550",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,840,8.2,0.738,1.40,26.89,"55,930",2.7,16.83,20.79,25.93,31.82,39.09,"35,000","43,250","53,930","66,180","81,300",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",17-3031,Surveying and Mapping Technicians,detailed,480,13.8,0.424,1.10,25.90,"53,870",2.8,19.59,22.02,25.48,29.41,34.65,"40,750","45,790","53,000","61,180","72,070",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-0000,"Life, Physical, and Social Science Occupations",major,"10,950",3.2,9.663,1.18,32.51,"67,620",3.1,16.39,21.40,29.31,39.87,50.64,"34,100","44,510","60,960","82,920","105,330",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1012,Food Scientists and Technologists,detailed,140,25.5,0.123,1.21,37.38,"77,750",6.6,17.81,25.28,32.93,46.77,68.95,"37,050","52,580","68,490","97,280","143,410",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1013,Soil and Plant Scientists,detailed,**,**,**,**,30.30,"63,020",16.7,10.69,17.42,30.94,39.79,47.13,"22,230","36,230","64,350","82,770","98,030",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1021,Biochemists and Biophysicists,detailed,120,6.3,0.102,0.49,39.76,"82,710",2.4,21.33,25.05,30.10,46.78,81.89,"44,360","52,100","62,610","97,310","170,340",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1022,Microbiologists,detailed,60,23.7,0.055,0.36,34.62,"72,010",5.7,22.38,30.27,31.25,37.22,48.56,"46,560","62,960","65,000","77,410","101,010",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1023,Zoologists and Wildlife Biologists,detailed,310,10.1,0.276,2.19,37.22,"77,410",2.7,24.63,28.53,35.48,45.57,52.85,"51,230","59,340","73,790","94,790","109,920",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1029,"Biological Scientists, All Other",detailed,350,5.3,0.305,1.22,35.37,"73,570",5.3,20.44,25.88,34.08,42.04,46.85,"42,510","53,820","70,880","87,440","97,440",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1031,Conservation Scientists,detailed,480,13.2,0.420,2.88,37.67,"78,360",3.9,22.05,26.79,36.08,44.66,57.38,"45,870","55,720","75,040","92,900","119,360",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1032,Foresters,detailed,40,5.3,0.033,0.55,31.50,"65,530",1.6,25.80,27.05,29.77,34.93,38.29,"53,670","56,270","61,920","72,660","79,650",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1042,"Medical Scientists, Except Epidemiologists",detailed,"1,810",1.7,1.596,2.06,36.77,"76,490",3.0,21.18,24.59,30.93,43.94,59.21,"44,050","51,150","64,340","91,390","123,160",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-1099,"Life Scientists, All Other",detailed,50,8.1,0.043,0.77,30.27,"62,950",2.8,21.58,24.84,29.85,35.07,39.63,"44,880","51,670","62,090","72,950","82,430",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-2012,Physicists,detailed,70,13.8,0.061,0.51,58.97,"122,660",4.8,27.72,34.60,46.23,82.30,98.39,"57,650","71,970","96,160","171,180","204,660",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-2021,Atmospheric and Space Scientists,detailed,50,21.7,0.045,0.64,49.50,"102,970",2.5,32.77,39.63,48.57,56.72,66.73,"68,160","82,430","101,020","117,980","138,810",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-2031,Chemists,detailed,370,20.6,0.329,0.53,31.23,"64,950",3.5,18.58,23.64,29.05,36.28,48.26,"38,640","49,180","60,430","75,460","100,370",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-2041,"Environmental Scientists and Specialists, Including Health",detailed,680,14.4,0.602,1.00,36.98,"76,910",2.8,24.97,28.58,36.86,43.55,50.35,"51,930","59,450","76,670","90,580","104,720",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,280,31.3,0.243,1.12,35.10,"73,000",4.7,24.71,27.33,32.70,40.31,49.69,"51,390","56,840","68,010","83,850","103,350",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-2043,Hydrologists,detailed,120,10.3,0.109,2.43,44.45,"92,470",3.0,30.07,36.08,43.24,51.41,56.38,"62,540","75,040","89,940","106,940","117,270",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-2099,"Physical Scientists, All Other",detailed,220,19.5,0.192,1.42,42.67,"88,750",2.4,25.54,30.06,43.54,54.28,62.88,"53,120","62,530","90,560","112,900","130,790",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3011,Economists,detailed,110,25.8,0.093,0.68,42.16,"87,690",1.8,26.39,31.01,42.05,52.68,60.77,"54,900","64,490","87,470","109,580","126,400",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3022,Survey Researchers,detailed,60,33.8,0.055,0.65,32.73,"68,070",14.0,13.26,18.49,30.48,50.64,57.45,"27,590","38,460","63,410","105,320","119,510",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3031,"Clinical, Counseling, and School Psychologists",detailed,640,13.2,0.568,0.74,42.43,"88,260",12.5,19.51,23.87,34.31,49.02,70.27,"40,580","49,650","71,370","101,970","146,170",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3039,"Psychologists, All Other",detailed,100,0.0,0.092,0.97,42.22,"87,810",1.6,21.41,34.97,45.71,49.99,55.71,"44,530","72,750","95,070","103,990","115,870",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3051,Urban and Regional Planners,detailed,550,8.9,0.489,1.97,40.63,"84,500",1.9,29.18,33.79,39.26,47.07,55.70,"60,700","70,280","81,660","97,910","115,860",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3091,Anthropologists and Archeologists,detailed,180,22.2,0.161,3.49,35.48,"73,800",6.9,21.03,26.38,35.78,43.42,52.10,"43,750","54,880","74,420","90,310","108,360",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3092,Geographers,detailed,30,5.2,0.028,2.90,40.96,"85,200",2.5,30.64,34.26,40.84,47.02,52.85,"63,740","71,270","84,940","97,790","109,930",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3093,Historians,detailed,30,36.5,0.028,1.31,27.45,"57,090",14.8,16.26,17.83,26.01,36.08,43.38,"33,820","37,090","54,100","75,040","90,230",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-3099,"Social Scientists and Related Workers, All Other",detailed,190,9.7,0.171,0.66,36.30,"75,510",2.3,25.38,30.07,36.08,42.18,47.14,"52,780","62,540","75,050","87,730","98,050",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4011,Agricultural and Food Science Technicians,detailed,300,28.7,0.269,1.85,20.94,"43,550",6.4,12.85,15.06,18.55,27.59,31.01,"26,720","31,320","38,580","57,390","64,500",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4021,Biological Technicians,detailed,"1,670",2.4,1.471,2.76,19.98,"41,550",1.9,13.61,16.01,19.02,23.43,28.11,"28,320","33,290","39,560","48,720","58,470",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4031,Chemical Technicians,detailed,190,24.8,0.165,0.35,25.89,"53,850",7.1,13.60,15.94,19.22,41.53,47.20,"28,290","33,150","39,980","86,380","98,180",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4061,Social Science Research Assistants,detailed,140,7.0,0.121,0.57,23.36,"48,590",3.0,14.76,17.06,22.06,28.03,32.31,"30,690","35,470","45,890","58,290","67,200",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,170,14.2,0.151,0.64,25.61,"53,260",4.1,17.32,20.50,25.71,30.04,35.49,"36,030","42,630","53,480","62,480","73,810",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4092,Forensic Science Technicians,detailed,150,3.2,0.129,1.22,32.04,"66,650",1.8,22.78,28.03,32.93,37.05,40.06,"47,370","58,300","68,490","77,060","83,330",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4093,Forest and Conservation Technicians,detailed,220,11.4,0.196,0.91,21.35,"44,400",2.8,14.65,15.80,19.34,25.71,30.51,"30,480","32,860","40,230","53,480","63,470",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,750,18.9,0.659,1.35,22.37,"46,540",3.2,14.90,16.92,20.36,26.50,34.75,"30,990","35,190","42,350","55,130","72,270",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-0000,Community and Social Service Occupations,major,"20,220",3.0,17.837,1.24,23.01,"47,850",2.2,12.20,15.97,21.10,28.65,37.29,"25,370","33,220","43,890","59,590","77,560",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1011,Substance Abuse and Behavioral Disorder Counselors,detailed,930,15.9,0.822,1.27,24.25,"50,440",5.9,15.19,16.85,19.87,26.62,45.62,"31,600","35,050","41,330","55,370","94,890",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1012,"Educational, Guidance, School, and Vocational Counselors",detailed,"1,430",6.7,1.262,0.68,28.36,"58,980",4.0,14.47,20.74,27.38,35.70,44.53,"30,090","43,140","56,950","74,260","92,610",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1013,Marriage and Family Therapists,detailed,250,17.5,0.220,0.84,23.33,"48,520",3.2,17.27,19.89,23.30,27.27,29.57,"35,930","41,370","48,460","56,720","61,500",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1014,Mental Health Counselors,detailed,"2,100",14.0,1.849,1.86,27.34,"56,860",4.2,15.98,18.53,24.50,35.85,44.62,"33,240","38,550","50,960","74,570","92,800",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1015,Rehabilitation Counselors,detailed,"1,050",15.2,0.929,1.27,19.81,"41,200",6.9,12.47,14.16,17.10,21.84,30.03,"25,930","29,460","35,570","45,430","62,470",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1019,"Counselors, All Other",detailed,290,27.3,0.257,1.27,26.84,"55,830",11.9,13.03,17.72,25.96,33.11,39.45,"27,100","36,860","54,000","68,870","82,050",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1021,"Child, Family, and School Social Workers",detailed,"1,820",5.9,1.606,0.75,23.24,"48,330",4.3,14.60,18.33,23.19,27.97,30.86,"30,370","38,130","48,240","58,180","64,180",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1022,Healthcare Social Workers,detailed,980,7.5,0.868,0.76,32.96,"68,560",2.9,21.68,26.76,32.78,38.33,45.63,"45,080","55,670","68,190","79,720","94,910",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1023,Mental Health and Substance Abuse Social Workers,detailed,970,15.3,0.855,1.05,20.76,"43,180",3.7,13.45,16.40,20.49,23.62,29.75,"27,970","34,110","42,630","49,120","61,880",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1029,"Social Workers, All Other",detailed,970,14.4,0.860,2.03,24.61,"51,190",4.1,15.77,19.49,24.63,29.37,35.07,"32,800","40,530","51,240","61,100","72,950",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1091,Health Educators,detailed,430,10.3,0.378,0.92,32.15,"66,880",4.0,16.39,25.41,32.76,38.98,46.56,"34,090","52,840","68,140","81,080","96,850",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1092,Probation Officers and Correctional Treatment Specialists,detailed,640,4.6,0.567,0.91,30.70,"63,860",1.5,24.32,26.61,30.99,35.57,37.90,"50,580","55,350","64,450","73,970","78,840",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1093,Social and Human Service Assistants,detailed,"3,570",7.1,3.152,1.23,17.01,"35,380",2.4,11.81,13.79,16.63,19.49,23.52,"24,570","28,690","34,580","40,540","48,920",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1094,Community Health Workers,detailed,330,17.9,0.294,0.79,21.41,"44,540",5.0,14.27,16.73,20.58,24.91,29.84,"29,690","34,800","42,810","51,810","62,080",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-1099,"Community and Social Service Specialists, All Other",detailed,970,9.9,0.859,1.31,18.06,"37,570",3.3,11.96,13.68,17.01,21.91,26.91,"24,880","28,450","35,380","45,580","55,980",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-2011,Clergy,detailed,"2,090",8.3,1.840,5.24,24.28,"50,510",3.9,10.99,17.08,24.49,30.06,37.55,"22,860","35,530","50,940","62,520","78,100",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-2021,"Directors, Religious Activities and Education",detailed,890,21.0,0.785,5.35,*,*,*,*,*,*,*,*,*,*,*,*,*,,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",21-2099,"Religious Workers, All Other",detailed,490,32.2,0.434,7.39,13.40,"27,880",6.5,9.43,9.44,13.05,15.04,19.99,"19,620","19,630","27,140","31,290","41,590",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-0000,Legal Occupations,major,"8,060",4.5,7.114,0.93,45.63,"94,900",3.4,20.14,26.15,37.67,57.37,76.55,"41,880","54,390","78,350","119,330","159,220",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-1011,Lawyers,detailed,"4,340",6.7,3.832,0.87,59.03,"122,790",4.0,28.52,37.84,52.46,68.63,99.00,"59,330","78,700","109,110","142,760","205,910",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,160,0.0,0.143,1.38,42.02,"87,410",1.5,23.53,28.36,40.51,54.28,58.56,"48,940","58,990","84,270","112,900","121,800",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-1022,"Arbitrators, Mediators, and Conciliators",detailed,30,10.8,0.028,0.62,32.86,"68,350",3.2,17.42,27.48,33.83,38.22,45.58,"36,240","57,150","70,360","79,500","94,810",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,170,3.9,0.148,0.76,64.51,"134,180",3.3,50.80,58.67,60.52,63.30,84.25,"105,670","122,020","125,870","131,660","175,250",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-2011,Paralegals and Legal Assistants,detailed,"2,520",7.3,2.223,1.13,26.53,"55,170",3.6,16.06,20.40,25.53,32.56,37.85,"33,410","42,440","53,100","67,720","78,730",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-2093,"Title Examiners, Abstractors, and Searchers",detailed,510,28.4,0.447,1.15,30.99,"64,450",9.7,16.82,20.58,29.02,39.79,48.39,"34,990","42,800","60,370","82,750","100,640",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",23-2099,"Legal Support Workers, All Other",detailed,290,9.8,0.256,0.80,31.80,"66,150",6.2,17.89,22.47,28.02,39.55,55.80,"37,210","46,740","58,280","82,270","116,060",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-0000,"Education, Training, and Library Occupations",major,"64,270",2.3,56.707,0.92,28.93,"60,170",7.2,12.80,16.81,23.34,35.45,50.04,"26,630","34,970","48,540","73,730","104,070",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1011,"Business Teachers, Postsecondary",detailed,250,17.2,0.217,0.37,*,"75,040",3.0,*,*,*,*,*,"46,280","53,820","63,250","90,820","120,440",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1021,"Computer Science Teachers, Postsecondary",detailed,100,17.1,0.088,0.38,*,"84,380",7.9,*,*,*,*,*,"40,250","51,600","68,280","101,570","150,100",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1022,"Mathematical Science Teachers, Postsecondary",detailed,280,8.3,0.250,0.67,*,"72,470",4.0,*,*,*,*,*,"43,540","51,850","63,510","83,840","118,320",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1032,"Engineering Teachers, Postsecondary",detailed,**,**,**,**,*,"81,370",5.4,*,*,*,*,*,"48,660","59,190","74,220","97,050","130,070",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1042,"Biological Science Teachers, Postsecondary",detailed,240,6.5,0.215,0.59,*,"86,100",8.4,*,*,*,*,*,"43,910","54,810","71,500","101,990","167,360",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1052,"Chemistry Teachers, Postsecondary",detailed,130,7.6,0.115,0.76,*,"74,280",3.6,*,*,*,*,*,"45,240","56,110","69,390","84,070","114,340",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1054,"Physics Teachers, Postsecondary",detailed,80,8.4,0.074,0.74,*,"74,210",4.2,*,*,*,*,*,"49,210","55,910","66,350","90,060","105,300",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1063,"Economics Teachers, Postsecondary",detailed,40,9.2,0.036,0.39,*,"92,910",2.7,*,*,*,*,*,"46,300","64,810","92,860","121,180","146,450",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1065,"Political Science Teachers, Postsecondary",detailed,80,9.6,0.069,0.58,*,"88,490",9.1,*,*,*,*,*,"50,920","58,150","71,510","96,670","156,320",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1066,"Psychology Teachers, Postsecondary",detailed,290,7.6,0.252,0.94,*,"94,630",10.0,*,*,*,*,*,"49,120","61,570","79,190","104,040","182,780",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1067,"Sociology Teachers, Postsecondary",detailed,80,9.5,0.073,0.71,*,"68,380",3.2,*,*,*,*,*,"44,930","53,720","62,880","80,710","101,670",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,40,19.4,0.034,0.36,*,"106,720",3.7,*,*,*,*,*,"42,470","52,910","124,580","155,630","182,720",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1071,"Health Specialties Teachers, Postsecondary",detailed,"3,260",2.0,2.880,2.17,*,"157,050",8.4,*,*,*,*,*,"60,220","87,180","142,510","205,420",#,TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,570,4.6,0.502,1.26,*,"85,900",5.9,*,*,*,*,*,"56,200","66,870","86,820","102,330","121,160",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1081,"Education Teachers, Postsecondary",detailed,330,21.0,0.291,0.69,*,"68,670",2.8,*,*,*,*,*,"44,750","54,580","64,950","78,170","95,740",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,40,40.5,0.035,0.34,*,"56,670",10.2,*,*,*,*,*,"35,810","41,490","50,050","64,650","85,540",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1113,"Social Work Teachers, Postsecondary",detailed,**,**,**,**,*,"90,500",9.2,*,*,*,*,*,"51,420","57,670","73,690","118,140","172,520",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,600,6.3,0.530,0.75,*,"71,080",4.3,*,*,*,*,*,"45,450","54,100","65,340","89,200","102,370",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1122,"Communications Teachers, Postsecondary",detailed,90,8.8,0.079,0.40,*,"60,420",3.2,*,*,*,*,*,"40,700","50,550","57,870","68,040","83,060",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1123,"English Language and Literature Teachers, Postsecondary",detailed,420,10.6,0.370,0.73,*,"71,310",7.2,*,*,*,*,*,"33,590","42,210","59,270","81,100","116,380",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,310,36.3,0.274,1.34,*,"50,920",9.7,*,*,*,*,*,"27,130","29,400","44,620","67,120","89,100",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1125,"History Teachers, Postsecondary",detailed,110,11.7,0.094,0.61,*,"73,000",2.7,*,*,*,*,*,"44,560","56,200","70,320","80,860","107,850",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,180,17.9,0.159,0.96,*,"74,950",2.9,*,*,*,*,*,"43,280","52,310","66,980","90,460","116,040",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1191,Graduate Teaching Assistants,detailed,320,2.5,0.279,0.29,*,"42,230",2.3,*,*,*,*,*,"27,890","31,660","40,240","49,760","62,020",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,100,5.8,0.090,0.72,*,"56,550",3.7,*,*,*,*,*,"36,230","42,350","49,850","69,250","83,870",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-1194,"Vocational Education Teachers, Postsecondary",detailed,900,12.8,0.797,0.96,29.97,"62,330",6.6,16.29,19.27,25.03,39.58,49.98,"33,890","40,080","52,070","82,320","103,970",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2011,"Preschool Teachers, Except Special Education",detailed,"4,610",11.9,4.067,1.48,14.90,"30,990",4.8,10.39,11.77,13.45,15.56,18.62,"21,620","24,480","27,970","32,360","38,740",,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2012,"Kindergarten Teachers, Except Special Education",detailed,"1,160",10.8,1.022,0.95,*,"63,800",6.2,*,*,*,*,*,"33,230","47,810","62,220","77,940","97,810",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2021,"Elementary School Teachers, Except Special Education",detailed,"7,610",10.5,6.715,0.68,*,"65,250",3.9,*,*,*,*,*,"35,660","48,550","64,360","79,940","99,010",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"2,620",12.4,2.311,0.52,*,"71,830",5.7,*,*,*,*,*,"41,930","53,960","70,940","89,010","108,320",TRUE,
2016,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"5,720",17.5,5.044,0.71,*,"68,030",6.0,*,*,*,*,*,"41,680","49,960","66,810","82,880","100,780",TRUE,
